date,open,high,low,close,volume
2023-04-17,139.51666259765625,141.1233367919922,139.09666442871094,141.03334045410156,2206500
2023-04-18,142.13333129882812,143.36000061035156,140.57000732421875,141.64332580566406,2765100
2023-04-19,139.76333618164062,140.42999267578125,139.23666381835938,140.0933380126953,1264500
2023-04-20,138.69000244140625,142.06333923339844,138.5500030517578,139.9633331298828,2391900
2023-04-21,139.47999572753906,139.47999572753906,137.7133331298828,138.93666076660156,2157600
2023-04-24,138.68666076660156,139.47666931152344,137.3800048828125,138.31333923339844,2074800
2023-04-25,137.48666381835938,137.5,133.5800018310547,133.6666717529297,2482500
2023-04-26,135.05667114257812,135.7566680908203,133.69332885742188,134.3800048828125,1926300
2023-04-27,134.2066650390625,135.11666870117188,131.52999877929688,134.94667053222656,3116700
2023-04-28,135.57333374023438,137.413330078125,134.97332763671875,137.3800048828125,2359200
2023-05-01,137.92999267578125,139.02667236328125,137.57000732421875,138.6233367919922,1803900
2023-05-02,138.67666625976562,139.46665954589844,136.2899932861328,137.63333129882812,2115600
2023-05-03,136.86000061035156,138.50999450683594,135.95333862304688,136.05332946777344,2525400
2023-05-04,134.97666931152344,136.45333862304688,134.07666015625,135.2899932861328,2102700
2023-05-05,135.4566650390625,138.8800048828125,134.77333068847656,138.3000030517578,1619400
2023-05-08,138.14666748046875,138.97999572753906,137.0,138.88333129882812,1365300
2023-05-09,136.91000366210938,137.0933380126953,135.9633331298828,136.52000427246094,2348400
2023-05-10,138.05332946777344,138.8866729736328,136.57666015625,137.91000366210938,2766600
2023-05-11,137.9499969482422,138.24667358398438,135.7066650390625,137.0066680908203,1854600
2023-05-12,137.49667358398438,138.06666564941406,135.58999633789062,136.8800048828125,1383300
2023-05-15,137.27000427246094,140.6233367919922,136.86666870117188,140.59666442871094,1799100
2023-05-16,140.13999938964844,141.92999267578125,140.13999938964844,140.3333282470703,2047500
2023-05-17,141.61666870117188,144.35333251953125,140.72999572753906,143.8000030517578,1986000
2023-05-18,144.44000244140625,148.70333862304688,144.3333282470703,148.3433380126953,3429300
2023-05-19,147.91000366210938,148.24667358398438,146.6566619873047,147.5800018310547,2877600
2023-05-22,146.25,148.47999572753906,146.18666076660156,148.08999633789062,2299800
2023-05-23,147.09666442871094,148.06666564941406,145.93666076660156,146.25999450683594,1553100
2023-05-24,143.31666564941406,144.2433319091797,142.1266632080078,143.64332580566406,4341000
2023-05-25,150.24667358398438,153.8000030517578,148.61666870117188,153.2100067138672,12973800
2023-05-26,155.54666137695312,164.06333923339844,155.4933319091797,163.22332763671875,8010900
2023-05-30,167.0,167.67333984375,162.42333984375,163.086669921875,7862700
2023-05-31,160.3300018310547,162.5366668701172,158.82666015625,158.89999389648438,5358600
2023-06-01,159.8699951171875,163.01333618164062,158.23333740234375,161.63333129882812,7343700
2023-06-02,162.86666870117188,163.3333282470703,160.0800018310547,161.25332641601562,3318900
