<<<<<<< HEAD
date,open,high,low,close,volume
2023-04-17,41.130001068115234,41.154998779296875,40.560001373291016,40.85499954223633,4230000
2023-04-18,41.30500030517578,41.4375,40.439998626708984,40.67250061035156,6544800
2023-04-19,40.279998779296875,40.311248779296875,39.064998626708984,39.522499084472656,11825600
2023-04-20,38.77000045776367,39.35749816894531,38.627498626708984,38.84749984741211,9182400
2023-04-21,38.85749816894531,39.102500915527344,38.435001373291016,38.967498779296875,6270800
2023-04-24,38.967498779296875,39.212501525878906,38.657501220703125,39.13999938964844,9402800
2023-04-25,39.13999938964844,39.40999984741211,38.2552490234375,38.39500045776367,11003200
2023-04-26,39.3650016784668,39.89500045776367,38.79499816894531,38.9900016784668,13028400
2023-04-27,39.252498626708984,39.36375045776367,38.087501525878906,39.189998626708984,9014400
2023-04-28,39.0,40.06999969482422,38.83250045776367,40.040000915527344,9546800
2023-05-01,40.13750076293945,40.522499084472656,39.85749816894531,40.040000915527344,17197200
2023-05-02,36.32749938964844,36.5,33.682498931884766,33.744998931884766,65663200
2023-05-03,33.775001525878906,34.02750015258789,33.0625,33.182498931884766,20181600
2023-05-04,33.005001068115234,34.20249938964844,32.91999816894531,33.834999084472656,16893200
2023-05-05,33.84749984741211,34.845001220703125,33.6150016784668,34.494998931884766,12140000
2023-05-08,34.525001525878906,34.994998931884766,34.467498779296875,34.51750183105469,8765200
2023-05-09,34.227500915527344,34.84000015258789,34.185001373291016,34.630001068115234,8847600
2023-05-10,35.102500915527344,35.47475051879883,34.66999816894531,35.310001373291016,8802400
2023-05-11,35.35749816894531,35.48500061035156,34.60749816894531,34.752498626708984,7244800
2023-05-12,34.78499984741211,35.11000061035156,34.23249816894531,34.657501220703125,7116000
2023-05-15,34.625,34.915000915527344,34.467498779296875,34.494998931884766,6594800
2023-05-16,34.375,34.599998474121094,33.967498779296875,34.03499984741211,8424000
2023-05-17,34.147499084472656,34.282501220703125,33.657501220703125,33.95750045776367,9409600
2023-05-18,33.63999938964844,35.45000076293945,33.35499954223633,35.3650016784668,13197600
