cash,date,open_trades,value
6754.7,2024-08-26,2,18178.82
6754.7,2024-08-27,2,18326.56
6754.7,2024-08-28,2,18115.74
6754.7,2024-08-29,2,18348.14
11900.71,2024-08-30,1,19753.43
11900.71,2024-09-03,1,19112.77
19003.29,2024-09-04,0,19003.29
19003.29,2024-09-05,0,19003.29
19003.29,2024-09-06,0,19003.29
11420.99,2024-09-09,1,19003.29
19306.58,2024-09-10,0,19306.58
4272.18,2024-09-11,3,19306.58
19881.08,2024-09-12,0,19881.08
19881.08,2024-09-13,0,19881.08
19881.08,2024-09-16,0,19881.08
19881.08,2024-09-17,0,19881.08
19881.08,2024-09-18,0,19881.08
7251.76,2024-09-19,2,19881.08
7251.76,2024-09-20,2,19776.94
7251.76,2024-09-23,2,19685.1
15167.13,2024-09-24,1,19723.93
9172.39,2024-09-25,2,19722.65
9377.28,2024-09-26,2,20107.72
9377.28,2024-09-27,2,19837.24
9377.28,2024-09-30,2,19899.84
9377.28,2024-10-01,2,19628.12
5632.47,2024-10-02,3,19739.92
5632.47,2024-10-03,3,19849.49
9450.01,2024-10-04,2,20300.65
9450.01,2024-10-07,2,20323.01
9443.13,2024-10-08,2,20342.97
9443.13,2024-10-09,2,20261.61
9443.13,2024-10-10,2,19996.17
9443.13,2024-10-11,2,20223.81
8678.82,2024-10-14,2,20376.86
12292.54,2024-10-15,1,20392.36
20635.35,2024-10-16,0,20635.35
20635.35,2024-10-17,0,20635.35
20635.35,2024-10-18,0,20635.35
20635.35,2024-10-21,0,20635.35
20635.35,2024-10-22,0,20635.35
20635.35,2024-10-23,0,20635.35
20635.35,2024-10-24,0,20635.35
1765.3,2024-10-25,5,20635.35
13042.44,2024-10-28,2,20783.34
21138.84,2024-10-29,0,21138.84
21138.84,2024-10-30,0,21138.84
21138.84,2024-10-31,0,21138.84
12746.61,2024-11-01,1,21138.84
21222.76,2024-11-04,0,21222.76
21222.76,2024-11-05,0,21222.76
3081.34,2024-11-06,4,21222.76
5057.0,2024-11-07,3,21716.05
8470.45,2024-11-08,2,22604.13
9108.84,2024-11-11,2,24158.84
9108.84,2024-11-12,2,23233.91
9108.84,2024-11-13,2,23309.16
17557.68,2024-11-14,1,22536.56
17557.68,2024-11-15,1,22689.2
17557.68,2024-11-18,1,22977.52
6415.53,2024-11-19,3,23093.68
17669.09,2024-11-20,1,23141.57
17669.09,2024-11-21,1,23103.33
23437.09,2024-11-22,0,23437.09
23437.09,2024-11-25,0,23437.09
23437.09,2024-11-26,0,23437.09
23437.09,2024-11-27,0,23437.09
23437.09,2024-11-29,0,23437.09
14138.53,2024-12-02,1,23437.09
23530.08,2024-12-03,0,23530.08
14196.23,2024-12-04,1,23530.08
14196.23,2024-12-05,1,23152.46
14196.23,2024-12-06,1,23163.52
22778.0,2024-12-09,0,22778.0
22778.0,2024-12-10,0,22778.0
5262.44,2024-12-11,3,22778.0
13842.79,2024-12-12,1,22672.6
5530.1,2024-12-13,3,23674.76
5581.8,2024-12-16,3,24575.04
6095.28,2024-12-17,3,23968.12
23988.86,2024-12-18,0,23988.86
14496.29,2024-12-19,1,23988.86
3284.71,2024-12-20,4,24368.56
24792.59,2024-12-23,0,24792.59
24792.59,2024-12-24,0,24792.59
24792.59,2024-12-26,0,24792.59
24792.59,2024-12-27,0,24792.59
24792.59,2024-12-30,0,24792.59
24792.59,2024-12-31,0,24792.59
24792.59,2025-01-02,0,24792.59
24792.59,2025-01-03,0,24792.59
24792.59,2025-01-06,0,24792.59
24792.59,2025-01-07,0,24792.59
24792.59,2025-01-08,0,24792.59
24792.59,2025-01-10,0,24792.59
24792.59,2025-01-13,0,24792.59
24792.59,2025-01-14,0,24792.59
9115.49,2025-01-15,2,24792.59
25106.13,2025-01-16,0,25106.13
15125.33,2025-01-17,1,25106.13
9157.66,2025-01-21,2,25205.94
25366.42,2025-01-22,0,25366.42
25366.42,2025-01-23,0,25366.42
25366.42,2025-01-24,0,25366.42
25366.42,2025-01-27,0,25366.42
15290.06,2025-01-28,1,25366.42
5646.17,2025-01-29,3,25668.71
16307.45,2025-01-30,1,27125.27
10077.65,2025-01-31,2,27557.98
10077.65,2025-02-03,2,27278.32
10077.65,2025-02-04,2,27649.62
28781.61,2025-02-05,0,28781.61
28781.61,2025-02-06,0,28781.61
28781.61,2025-02-07,0,28781.61
28781.61,2025-02-10,0,28781.61
28781.61,2025-02-11,0,28781.61
28781.61,2025-02-12,0,28781.61
28781.61,2025-02-13,0,28781.61
6352.95,2025-02-14,3,28781.61
29554.14,2025-02-18,0,29554.14
29554.14,2025-02-19,0,29554.14
29554.14,2025-02-20,0,29554.14
29554.14,2025-02-21,0,29554.14
29554.14,2025-02-24,0,29554.14
29554.14,2025-02-25,0,29554.14
29554.14,2025-02-26,0,29554.14
29554.14,2025-02-27,0,29554.14
17801.18,2025-02-28,1,29554.14
29671.67,2025-03-03,0,29671.67
10757.07,2025-03-04,2,29671.67
10955.3,2025-03-05,2,30168.45
30744.85,2025-03-06,0,30744.85
30744.85,2025-03-07,0,30744.85
30744.85,2025-03-10,0,30744.85
6743.27,2025-03-11,3,30744.85
32307.84,2025-03-12,0,32307.84
32307.84,2025-03-13,0,32307.84
32307.84,2025-03-14,0,32307.84
32307.84,2025-03-17,0,32307.84
32307.84,2025-03-18,0,32307.84
11695.22,2025-03-19,2,32307.84
32720.09,2025-03-20,0,32720.09
32720.09,2025-03-21,0,32720.09
32720.09,2025-03-24,0,32720.09
32720.09,2025-03-25,0,32720.09
32720.09,2025-03-26,0,32720.09
32720.09,2025-03-27,0,32720.09
32720.09,2025-03-28,0,32720.09
19634.09,2025-03-31,1,32720.09
19634.09,2025-04-01,1,32743.49
32981.81,2025-04-02,0,32981.81
32981.81,2025-04-03,0,32981.81
32981.81,2025-04-04,0,32981.81
32981.81,2025-04-07,0,32981.81
32981.81,2025-04-08,0,32981.81
706.49,2025-04-09,8,32981.81
706.49,2025-04-10,8,31425.58
706.49,2025-04-11,8,31576.4
21969.01,2025-04-14,6,32743.55
24590.26,2025-04-15,4,32903.75
24590.26,2025-04-16,4,32490.45
24590.26,2025-04-17,4,32319.58
24590.26,2025-04-21,4,32091.18
24590.26,2025-04-22,4,32258.48
25635.87,2025-04-23,2,32674.53
25635.87,2025-04-24,2,33046.92
30447.88,2025-04-25,1,33223.13
30447.88,2025-04-28,1,33166.13
30447.88,2025-04-29,1,33173.38
30447.88,2025-04-30,1,33170.88
30447.88,2025-05-01,1,33238.13
30447.88,2025-05-02,1,33310.38
30447.88,2025-05-05,1,33293.38
30447.88,2025-05-06,1,33286.38
33363.29,2025-05-07,0,33363.29
33363.29,2025-05-08,0,33363.29
33363.29,2025-05-09,0,33363.29
4449.71,2025-05-12,4,33363.29
12469.26,2025-05-13,2,34439.86
7898.84,2025-05-14,3,35702.48
7898.84,2025-05-15,3,35182.61
21593.95,2025-05-16,1,35771.52
21593.95,2025-05-19,1,35477.49
21593.95,2025-05-20,1,35328.66
21593.95,2025-05-21,1,35153.21
21593.95,2025-05-22,1,34989.86
21593.95,2025-05-23,1,34941.46
8167.02,2025-05-27,3,35455.71
8167.02,2025-05-28,3,35028.38
21728.21,2025-05-29,1,35404.84
21728.21,2025-05-30,1,35126.54
21728.21,2025-06-02,1,35598.44
21728.21,2025-06-03,1,35922.72
36114.77,2025-06-04,0,36114.77
36114.77,2025-06-05,0,36114.77
21692.92,2025-06-06,1,36114.77
36691.64,2025-06-09,0,36691.64
22026.08,2025-06-10,1,36691.64
22026.08,2025-06-11,1,36441.74
22026.08,2025-06-12,1,36127.58
22026.08,2025-06-13,1,35849.12
22343.98,2025-06-16,1,37131.61
37575.24,2025-06-17,0,37575.24
22585.24,2025-06-18,1,37575.24
38024.94,2025-06-20,0,38024.94
38024.94,2025-06-23,0,38024.94
22936.07,2025-06-24,1,38024.94
14026.09,2025-06-25,2,38628.49
23360.34,2025-06-26,1,38874.52
14053.09,2025-06-27,2,38329.38
14053.09,2025-06-30,2,38390.1
14053.09,2025-07-01,2,37888.35
14053.09,2025-07-02,2,37735.34
23546.49,2025-07-03,1,38131.41
37591.53,2025-07-07,0,37591.53
37591.53,2025-07-08,0,37591.53
22606.57,2025-07-09,1,37591.53
22606.57,2025-07-10,1,37703.77
22868.44,2025-07-11,1,38041.08
22868.44,2025-07-14,1,37962.88
14024.8,2025-07-15,2,38647.99
18046.43,2025-07-16,2,39146.33
39412.97,2025-07-17,0,39412.97
39412.97,2025-07-18,0,39412.97
39412.97,2025-07-21,0,39412.97
39412.97,2025-07-22,0,39412.97
39412.97,2025-07-23,0,39412.97
23670.39,2025-07-24,1,39412.97
14348.07,2025-07-25,2,39280.95
14400.43,2025-07-28,2,39943.29
24530.98,2025-07-29,1,40678.02
14779.93,2025-07-30,2,40839.49
40483.3,2025-07-31,0,40483.3
24293.14,2025-08-01,1,40483.3
40807.1,2025-08-04,0,40807.1
40807.1,2025-08-05,0,40807.1
40807.1,2025-08-06,0,40807.1
40807.1,2025-08-07,0,40807.1
40807.1,2025-08-08,0,40807.1
40807.1,2025-08-11,0,40807.1
40807.1,2025-08-12,0,40807.1
9014.46,2025-08-13,3,40807.1
9014.46,2025-08-14,3,40210.46
9014.46,2025-08-15,3,40219.26
9014.46,2025-08-18,3,40017.74
15378.63,2025-08-19,2,40168.36
5770.02,2025-08-20,4,39930.38
5770.02,2025-08-21,4,39672.71
9518.13,2025-08-22,3,40765.77
9518.13,2025-08-25,3,40195.29
5787.45,2025-08-26,4,40519.29
5787.45,2025-08-27,4,40454.25
26205.05,2025-08-28,1,41040.09
26205.05,2025-08-29,1,40516.49
40119.29,2025-09-02,0,40119.29
24089.93,2025-09-03,1,40119.29
8962.99,2025-09-04,3,40600.17
44832.66,2025-09-05,0,44832.66
44832.66,2025-09-08,0,44832.66
44832.66,2025-09-09,0,44832.66
26922.33,2025-09-10,1,44832.66
16613.39,2025-09-11,2,45011.76
17304.14,2025-09-12,2,46999.64
17915.28,2025-09-15,2,49078.32
50013.21,2025-09-16,0,50013.21
18499.57,2025-09-17,2,50013.21
50328.35,2025-09-18,0,50328.35
50328.35,2025-09-19,0,50328.35
18631.02,2025-09-22,2,50328.35
50645.33,2025-09-23,0,50645.33
30462.65,2025-09-24,1,50645.33
31037.2,2025-09-25,1,51654.46
31037.2,2025-09-26,1,51497.02
51860.63,2025-09-29,0,51860.63
31150.25,2025-09-30,1,51860.63
11393.47,2025-10-01,3,51933.89
19063.44,2025-10-02,2,52669.98
19063.44,2025-10-03,2,51668.1
38296.39,2025-10-06,1,63760.14
65542.6,2025-10-07,0,65542.6
65542.6,2025-10-08,0,65542.6
39353.08,2025-10-09,1,65542.6
65804.5,2025-10-10,0,65804.5
24070.6,2025-10-13,2,65804.5
14527.21,2025-10-14,3,64333.81
24452.34,2025-10-15,2,65557.95
66603.58,2025-10-16,0,66603.58
66603.58,2025-10-17,0,66603.58
66603.58,2025-10-20,0,66603.58
66603.58,2025-10-21,0,66603.58
66603.58,2025-10-22,0,66603.58
66603.58,2025-10-23,0,66603.58
66603.58,2025-10-24,0,66603.58
66603.58,2025-10-27,0,66603.58
40067.62,2025-10-28,1,66603.58
40808.14,2025-10-29,1,67930.38
40808.14,2025-10-30,1,67386.73
40808.14,2025-10-31,1,67334.33
68472.82,2025-11-03,0,68472.82
68472.82,2025-11-04,0,68472.82
68472.82,2025-11-05,0,68472.82
68472.82,2025-11-06,0,68472.82
68472.82,2025-11-07,0,68472.82
24780.82,2025-11-10,2,68472.82
24780.82,2025-11-11,2,68489.32
68909.74,2025-11-12,0,68909.74
68909.74,2025-11-13,0,68909.74
68909.74,2025-11-14,0,68909.74
68909.74,2025-11-17,0,68909.74
14979.33,2025-11-18,3,68909.74
9319.22,2025-11-19,4,70793.1
73123.5,2025-11-20,0,73123.5
9675.15,2025-11-21,4,73123.5
27899.92,2025-11-24,2,77288.5
46788.67,2025-11-25,1,77782.39
78712.2,2025-11-26,0,78712.2
78712.2,2025-11-28,0,78712.2
78712.2,2025-12-01,0,78712.2
78712.2,2025-12-02,0,78712.2
47249.4,2025-12-03,1,78712.2
79341.46,2025-12-04,0,79341.46
79341.46,2025-12-05,0,79341.46
79341.46,2025-12-08,0,79341.46
79341.46,2025-12-09,0,79341.46
47624.25,2025-12-10,1,79341.46
47624.25,2025-12-11,1,78298.74
47624.25,2025-12-12,1,76583.74
17204.41,2025-12-15,3,76525.43
17674.4,2025-12-16,3,77372.85
48845.46,2025-12-17,1,76868.56
48845.46,2025-12-18,1,77818.67
17638.9,2025-12-19,3,77688.33
49469.59,2025-12-22,1,78555.99
49469.59,2025-12-23,1,79543.83
49469.59,2025-12-24,1,79135.66
49469.59,2025-12-26,1,79084.21
49469.59,2025-12-29,1,78885.27
49469.59,2025-12-30,1,79228.27
49469.59,2025-12-31,1,78617.73
49469.59,2026-01-02,1,80130.36
29480.24,2026-01-05,2,81503.97
82024.21,2026-01-06,0,82024.21
82024.21,2026-01-07,0,82024.21
82024.21,2026-01-08,0,82024.21
82024.21,2026-01-09,0,82024.21
82024.21,2026-01-12,0,82024.21
29662.42,2026-01-13,2,82024.21
17811.62,2026-01-14,3,80073.69
83782.5,2026-01-15,0,83782.5
83782.5,2026-01-16,0,83782.5
83782.5,2026-01-20,0,83782.5
30327.42,2026-01-21,2,83782.5
50905.69,2026-01-22,1,84651.78
18829.83,2026-01-23,3,86339.08
18829.83,2026-01-26,3,84853.46
18829.83,2026-01-27,3,85235.29
19107.31,2026-01-28,3,86087.63
19404.55,2026-01-29,3,87022.27
51585.9,2026-01-30,1,82834.26
18668.1,2026-02-02,3,84093.54
51145.17,2026-02-03,1,83103.69
80960.01,2026-02-04,0,80960.01
29307.18,2026-02-05,2,80960.01
11291.05,2026-02-06,4,85092.23
11514.09,2026-02-09,4,85343.41
11558.18,2026-02-10,4,84915.45
89930.3,2026-02-11,0,89930.3
32621.18,2026-02-12,2,89930.3
92222.67,2026-02-13,0,92222.67
92222.67,2026-02-17,0,92222.67
92222.67,2026-02-18,0,92222.67
92222.67,2026-02-19,0,92222.67
92222.67,2026-02-20,0,92222.67
92222.67,2026-02-23,0,92222.67
92222.67,2026-02-24,0,92222.67
92222.67,2026-02-25,0,92222.67
92222.67,2026-02-26,0,92222.67
92222.67,2026-02-27,0,92222.67
92222.67,2026-03-02,0,92222.67
92222.67,2026-03-03,0,92222.67
55429.32,2026-03-04,1,92222.67
55429.32,2026-03-05,1,90851.52
32127.28,2026-03-06,2,89183.37
54577.26,2026-03-09,1,90895.06
55543.44,2026-03-10,1,92347.77
93083.86,2026-03-11,0,93083.86
93083.86,2026-03-12,0,93083.86
93083.86,2026-03-13,0,93083.86
55902.38,2026-03-16,1,93083.86
93827.49,2026-03-17,0,93827.49
93827.49,2026-03-18,0,93827.49
93827.49,2026-03-19,0,93827.49
93827.49,2026-03-20,0,93827.49
93827.49,2026-03-23,0,93827.49
93827.49,2026-03-24,0,93827.49
56318.04,2026-03-25,1,93827.49
94577.68,2026-03-26,0,94577.68
94577.68,2026-03-27,0,94577.68
34072.48,2026-03-30,2,94577.68
21096.68,2026-03-31,3,96997.89
60596.79,2026-04-01,1,100933.17
60596.79,2026-04-02,1,101084.37
102546.63,2026-04-06,0,102546.63
102546.63,2026-04-07,0,102546.63
22333.26,2026-04-08,3,102546.63
63385.5,2026-04-09,1,105480.93
39393.01,2026-04-10,2,108848.56
39867.68,2026-04-13,2,109947.89
67454.71,2026-04-14,1,112421.59
68428.24,2026-04-15,1,113770.6
41158.76,2026-04-16,2,113652.04
68818.08,2026-04-17,1,114496.71
70681.09,2026-04-20,1,117694.21
71760.77,2026-04-21,1,119574.73
73032.73,2026-04-22,1,121487.29
74726.56,2026-04-23,1,124394.56
45342.81,2026-04-24,2,125884.6
46207.92,2026-04-27,2,125530.29
93824.56,2026-04-28,1,123881.53
93824.56,2026-04-29,1,123328.81
44389.27,2026-04-30,2,122778.71
44534.87,2026-05-01,2,123562.6
124352.87,2026-05-04,0,124352.87
74708.87,2026-05-05,1,124352.87
128324.39,2026-05-06,0,128324.39
128324.39,2026-05-07,0,128324.39
46509.54,2026-05-08,2,128324.39
28865.83,2026-05-11,3,131596.99
81836.45,2026-05-12,2,130816.3
79595.2,2026-05-13,1,132624.3
49159.64,2026-05-14,2,136336.34
49159.64,2026-05-15,2,133192.34
79685.43,2026-05-18,1,130026.57
47956.83,2026-05-19,2,132213.89
30408.43,2026-05-20,3,139670.28
143149.89,2026-05-21,0,143149.89
143149.89,2026-05-22,0,143149.89
