id,ticker,strategy_source,strategy_id,behavior,entry_rule,timeframe,selected_version,status,outcome,entry_date,entry_price,shares,capital,avg_dollar_volume,liquidity_cap,technical_initial_stop_price,initial_stop_price,stop_price,highest_price,exit_price,hold_days,held_sessions,latest_price,market_value,unrealized_pnl,unrealized_pnl_pct,realized_pnl,realized_pnl_pct,close_date,close_time_et,close_price,close_reason
E5M-0137,MRVL,V3,MRVL_swing_raw_breakout_20_4_8_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-11-06,90.63,45,4078.35,885963516.26,8859635.16,84.4871,84.4871,92.4426,92.61,94.2552,8,1,90.63,0.0,0.0,-0.0,81.57,2.0,2024-11-07,09:35:00,92.4426,5m trailing/technical stop
E5M-0138,TSLA,V3,TSLA_swing_raw_breakout_55_4_10_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-11-06,288.53,8,2308.24,21323899437.32,213238994.37,261.7129,261.7129,294.3006,294.95,300.0712,10,1,288.53,0.0,0.0,-0.0,46.16,2.0,2024-11-07,10:20:00,294.3006,5m trailing/technical stop
E5M-0139,TSLA,V3,TSLA_monthly_raw_breakout_55_6_10_40_none,raw_breakout_monthly,raw_breakout,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-11-06,288.53,5,1442.65,21323899437.32,213238994.37,248.3043,248.3043,294.3006,294.95,305.8418,10,1,288.53,0.0,0.0,-0.0,28.85,2.0,2024-11-07,10:20:00,294.3006,5m trailing/technical stop
E5M-0140,NVDA,V2,NVDA_monthly_breakout_100,v1_success_monthly,v1_breakout,monthly,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2024-11-07,148.88,46,6848.48,31012132716.99,310121327.17,135.6929,135.6929,151.8576,152.89,163.768,21,10,145.89,0.0,0.0,-2.01,136.97,2.0,2024-11-21,09:35:00,151.8576,5m trailing/technical stop
E5M-0141,MRVL,V3,MRVL_swing_raw_breakout_20_4_8_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-11-07,93.94,43,4039.42,912160197.22,9121601.97,87.5271,87.5271,94.8794,94.96,97.6976,8,1,93.94,0.0,0.0,0.0,40.39,1.0,2024-11-08,09:40:00,94.8794,5m trailing/technical stop
E5M-0142,TSLA,V3,TSLA_swing_raw_breakout_55_4_10_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-11-07,296.91,8,2375.28,22073477826.3,220734778.26,268.4957,268.4957,305.8173,306.62,308.7864,10,1,296.91,0.0,0.0,0.0,71.26,3.0,2024-11-08,09:50:00,305.8173,5m trailing/technical stop
E5M-0143,TSLA,V3,TSLA_monthly_raw_breakout_55_6_10_40_none,raw_breakout_monthly,raw_breakout,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-11-07,296.91,5,1484.55,22073477826.3,220734778.26,254.2886,254.2886,305.8173,306.62,314.7246,10,1,296.91,0.0,0.0,0.0,44.54,3.0,2024-11-08,09:50:00,305.8173,5m trailing/technical stop
E5M-0144,TSLA,V3,TSLA_swing_raw_breakout_55_4_10_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,WIN,2024-11-08,321.22,13,4175.86,23809265646.84,238092656.47,288.9729,288.9729,288.9729,321.22,334.0688,10,1,321.22,0.0,0.0,0.0,167.03,4.0,2024-11-11,09:30:00,334.0688,5m strategy target
E5M-0145,TSLA,V3,TSLA_monthly_raw_breakout_55_6_10_40_none,raw_breakout_monthly,raw_breakout,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,WIN,2024-11-08,321.22,7,2248.54,23809265646.84,238092656.47,272.8493,272.8493,272.8493,321.22,340.4932,10,1,321.22,0.0,0.0,0.0,134.91,6.0,2024-11-11,09:30:00,340.4932,5m strategy target
E5M-0146,TSLA,V3,TSLA_swing_raw_breakout_55_4_10_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,LOSS,2024-11-11,350.0,12,4200.0,26547806990.84,265478069.91,312.92,312.92,312.92,350.0,364.0,10,3,330.24,0.0,0.0,-5.65,-444.96,-10.59,2024-11-14,13:50:00,312.92,5m trailing/technical stop
E5M-0147,TSLA,V3,TSLA_monthly_raw_breakout_55_6_10_40_none,raw_breakout_monthly,raw_breakout,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-11-11,350.0,7,2450.0,26547806990.84,265478069.91,294.38,294.38,353.5,353.73,371.0,10,9,339.64,0.0,0.0,-2.96,24.5,1.0,2024-11-22,10:55:00,353.5,5m trailing/technical stop
E5M-0148,ANET,V2,ANET_monthly_rsi_21_45,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,LOSS,2024-11-13,98.79,16,1580.64,803193405.96,8031934.06,95.47,95.47,95.47,98.79,108.669,21,2,96.4875,0.0,0.0,-2.33,-53.12,-3.36,2024-11-15,09:30:00,95.47,5m trailing/technical stop
E5M-0149,ANET,V2,ANET_monthly_rsi_21_45,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2024-11-21,101.2425,58,5872.07,947190443.9,9471904.44,92.1,92.1,102.2549,103.1875,111.3668,21,2,101.62,0.0,0.0,0.37,58.71,1.0,2024-11-25,09:35:00,102.2549,5m trailing/technical stop
E5M-0150,AVGO,V2,AVGO_swing_rsi_7_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,LOSS,2024-11-26,164.74,42,6919.08,3208533752.61,32085337.53,160.6,160.6,160.6,164.74,172.977,10,1,164.74,0.0,0.0,0.0,-173.88,-2.51,2024-11-27,10:10:00,160.6,5m trailing/technical stop
E5M-0151,AVGO,V2,AVGO_swing_rsi_7_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2024-11-29,162.08,42,6807.36,3075697946.14,30756979.46,157.54,157.54,163.7008,163.95,170.184,10,1,162.08,0.0,0.0,0.0,68.07,1.0,2024-12-02,09:35:00,163.7008,5m trailing/technical stop
E5M-0152,MRVL,V3,MRVL_swing_raw_breakout_20_4_8_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-02,96.86,71,6877.06,861111235.5,8611112.35,90.5886,90.5886,97.8286,98.28,100.7344,8,1,96.86,0.0,0.0,0.0,68.77,1.0,2024-12-03,09:35:00,97.8286,5m trailing/technical stop
E5M-0153,AVGO,V2,AVGO_monthly_rsi_14_30,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2024-12-03,168.15,41,6894.15,3132069776.05,31320697.76,157.54,157.54,174.876,175.39,184.965,21,1,168.15,0.0,0.0,-0.0,275.77,4.0,2024-12-04,09:35:00,174.876,5m trailing/technical stop
E5M-0154,MRVL,V3,MRVL_swing_raw_breakout_20_4_8_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,LOSS,2024-12-04,118.15,59,6970.85,1257402997.19,12574029.97,108.63,108.63,108.63,118.15,122.876,8,3,113.51,0.0,0.0,-3.93,-561.68,-8.06,2024-12-09,10:35:00,108.63,5m trailing/technical stop
E5M-0155,MRVL,V3,MRVL_monthly_raw_pullback_3_3_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-11,111.36,61,6792.96,1474373632.3,14743736.32,94.2921,94.2921,116.928,117.985,118.0416,25,2,109.01,0.0,0.0,-2.11,339.65,5.0,2024-12-13,09:35:00,116.928,5m trailing/technical stop
E5M-0156,TSLA,V3,TSLA_swing_raw_breakout_55_4_10_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-11,424.77,9,3822.93,29893617369.76,298936173.7,390.2786,390.2786,429.0177,429.27,441.7608,10,1,424.77,0.0,0.0,-0.0,38.23,1.0,2024-12-12,11:05:00,429.0177,5m trailing/technical stop
E5M-0157,TSLA,V3,TSLA_monthly_raw_breakout_55_6_10_40_none,raw_breakout_monthly,raw_breakout,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-11,424.77,6,2548.62,29893617369.76,298936173.7,373.0329,373.0329,429.0177,429.27,450.2562,10,1,424.77,0.0,0.0,-0.0,25.49,1.0,2024-12-12,11:05:00,429.0177,5m trailing/technical stop
E5M-0158,MRVL,V3,MRVL_swing_raw_breakout_20_4_8_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-13,120.77,57,6883.89,1675788982.98,16757889.83,107.9786,107.9786,123.1854,123.21,125.6008,8,1,120.77,0.0,0.0,-0.0,137.68,2.0,2024-12-16,09:35:00,123.1854,5m trailing/technical stop
E5M-0159,TSLA,V3,TSLA_swing_raw_breakout_55_4_10_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-13,436.23,9,3926.07,29720230497.07,297202304.97,401.9743,401.9743,444.9546,446.6988,453.6792,10,1,436.23,0.0,0.0,0.0,78.52,2.0,2024-12-16,09:40:00,444.9546,5m trailing/technical stop
E5M-0160,TSLA,V3,TSLA_monthly_raw_breakout_55_6_10_40_none,raw_breakout_monthly,raw_breakout,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-13,436.23,6,2617.38,29720230497.07,297202304.97,384.8465,384.8465,444.9546,446.6988,462.4038,10,1,436.23,0.0,0.0,0.0,52.35,2.0,2024-12-16,09:40:00,444.9546,5m trailing/technical stop
E5M-0161,MRVL,V3,MRVL_swing_raw_breakout_20_4_8_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,LOSS,2024-12-16,124.78,56,6987.68,1780048888.97,17800488.89,111.3471,111.3471,111.3471,124.78,129.7712,8,2,112.25,0.0,0.0,-10.04,-752.24,-10.77,2024-12-18,10:35:00,111.3471,5m trailing/technical stop
E5M-0162,TSLA,V3,TSLA_swing_raw_breakout_55_4_10_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-16,463.02,9,4167.18,30526219830.42,305262198.3,428.2914,428.2914,472.2804,476.245,481.5408,10,1,463.02,0.0,0.0,-0.0,83.34,2.0,2024-12-17,09:35:00,472.2804,5m trailing/technical stop
E5M-0163,TSLA,V3,TSLA_monthly_raw_breakout_55_6_10_40_none,raw_breakout_monthly,raw_breakout,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-16,463.02,5,2315.1,30526219830.42,305262198.3,410.9271,410.9271,472.2804,476.245,490.8012,10,1,463.02,0.0,0.0,-0.0,46.3,2.0,2024-12-17,09:35:00,472.2804,5m trailing/technical stop
E5M-0164,TSLA,V3,TSLA_swing_raw_breakout_55_4_10_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-17,479.86,9,4318.74,31539141427.67,315391414.28,442.9629,442.9629,484.6586,486.17,499.0544,10,1,479.86,0.0,0.0,-0.0,43.19,1.0,2024-12-18,11:40:00,484.6586,5m trailing/technical stop
E5M-0165,TSLA,V3,TSLA_monthly_raw_breakout_55_6_10_40_none,raw_breakout_monthly,raw_breakout,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-17,479.86,5,2399.3,31539141427.67,315391414.28,424.5143,424.5143,484.6586,486.17,508.6516,10,1,479.86,0.0,0.0,-0.0,23.99,1.0,2024-12-18,11:40:00,484.6586,5m trailing/technical stop
E5M-0166,MRVL,V3,MRVL_monthly_raw_pullback_3_3_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-19,109.11,62,6764.82,2113938320.12,21139383.2,87.71,87.71,110.2011,110.47,115.6566,25,1,109.11,0.0,0.0,0.0,67.65,1.0,2024-12-20,10:10:00,110.2011,5m trailing/technical stop
E5M-0167,NVDA,V2,NVDA_swing_rsi_21_35,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2024-12-20,134.7,51,6869.7,29606966221.27,296069662.21,126.86,126.86,137.394,137.41,141.435,10,1,134.7,0.0,0.0,-0.0,137.39,2.0,2024-12-23,09:35:00,137.394,5m trailing/technical stop
E5M-0168,MRVL,V3,MRVL_monthly_raw_pullback_3_3_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-20,111.9,36,4028.4,2230773663.45,22307736.63,88.1421,88.1421,113.019,113.315,118.614,25,1,111.9,0.0,0.0,0.0,40.28,1.0,2024-12-23,09:35:00,113.019,5m trailing/technical stop
E5M-0169,SHOP,V3,SHOP_swing_raw_pullback_8_7_4_10_none,raw_pullback_swing,raw_pullback_reversal,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-20,108.95,23,2505.85,821453322.11,8214533.22,104.5,104.5,110.0395,110.08,113.308,10,1,108.95,0.0,0.0,-0.0,25.06,1.0,2024-12-23,11:50:00,110.0395,5m trailing/technical stop
E5M-0170,SHOP,V3,SHOP_monthly_raw_pullback_8_7_6_21_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2024-12-20,108.95,13,1416.35,821453322.11,8214533.22,103.26,103.26,110.0395,110.08,115.487,21,1,108.95,0.0,0.0,-0.0,14.16,1.0,2024-12-23,11:50:00,110.0395,5m trailing/technical stop
E5M-0171,AVGO,V2,AVGO_swing_rsi_7_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-01-13,225.29,30,6758.7,10617760460.1,106177604.6,219.51,219.51,227.5429,228.1346,236.5545,10,1,225.29,0.0,0.0,-0.0,67.59,1.0,2025-01-14,09:35:00,227.5429,5m trailing/technical stop
E5M-0172,PANW,V3,PANW_swing_raw_rsi_10_30_4_5_none,raw_rsi_recovery_swing,raw_rsi_recovery,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-01-15,174.19,40,6967.6,1022780242.13,10227802.42,166.21,166.21,177.6738,177.8,181.1576,5,1,174.19,0.0,0.0,0.0,139.35,2.0,2025-01-16,11:05:00,177.6738,5m trailing/technical stop
E5M-0173,PANW,V3,PANW_monthly_raw_rsi_10_30_6_10_none,raw_rsi_recovery_monthly,raw_rsi_recovery,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-01-15,174.19,24,4180.56,1022780242.13,10227802.42,166.21,166.21,177.6738,177.8,184.6414,10,1,174.19,0.0,0.0,0.0,83.61,2.0,2025-01-16,11:05:00,177.6738,5m trailing/technical stop
E5M-0174,MRVL,V3,MRVL_swing_raw_breakout_20_4_8_40_none,raw_breakout_swing,raw_breakout,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-01-17,124.76,56,6986.56,1326847901.55,13268479.02,115.69,115.69,126.0076,126.11,129.7504,8,1,124.76,0.0,0.0,0.0,69.87,1.0,2025-01-21,13:20:00,126.0076,5m trailing/technical stop
E5M-0175,SHOP,V3,SHOP_swing_raw_pullback_8_7_4_10_none,raw_pullback_swing,raw_pullback_reversal,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-01-21,106.28,66,7014.48,565382207.89,5653822.08,99.05,99.05,107.3428,107.79,110.5312,10,1,106.28,0.0,0.0,-0.0,70.14,1.0,2025-01-22,09:35:00,107.3428,5m trailing/technical stop
E5M-0176,SHOP,V3,SHOP_monthly_raw_pullback_8_7_6_21_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-01-21,106.28,40,4251.2,565382207.89,5653822.08,99.05,99.05,107.3428,107.79,112.6568,21,1,106.28,0.0,0.0,-0.0,42.51,1.0,2025-01-22,09:35:00,107.3428,5m trailing/technical stop
E5M-0177,AVGO,V2,AVGO_swing_rsi_7_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-01-28,207.36,34,7050.24,6767761676.83,67677616.77,196.23,196.23,209.4336,210.66,217.728,10,1,207.36,0.0,0.0,0.0,70.5,1.0,2025-01-29,09:50:00,209.4336,5m trailing/technical stop
E5M-0178,MRVL,V3,MRVL_monthly_raw_pullback_3_3_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-01-28,103.88,41,4259.08,1362494769.07,13624947.69,99.52,99.52,104.9188,105.36,110.1128,25,1,103.88,0.0,0.0,-0.0,42.59,1.0,2025-01-29,09:35:00,104.9188,5m trailing/technical stop
E5M-0179,ANET,V2,ANET_monthly_rsi_21_45,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-01-29,107.84,66,7117.44,974483125.89,9744831.26,97.68,97.68,116.4672,116.99,118.624,21,1,107.84,0.0,0.0,-0.0,569.4,8.0,2025-01-30,09:35:00,116.4672,5m trailing/technical stop
E5M-0180,MRVL,V3,MRVL_monthly_raw_pullback_3_3_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-01-29,106.79,40,4271.6,1412987596.61,14129875.97,99.52,99.52,111.0616,112.0,113.1974,25,1,106.79,0.0,0.0,0.0,170.86,4.0,2025-01-30,09:35:00,111.0616,5m trailing/technical stop
E5M-0181,AVGO,V2,AVGO_swing_rsi_7_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-01-30,215.66,34,7332.44,6885447920.58,68854479.21,196.23,196.23,219.9732,221.45,226.443,10,1,215.66,0.0,0.0,0.0,146.65,2.0,2025-01-31,09:35:00,219.9732,5m trailing/technical stop
E5M-0182,LRCX,V3,LRCX_monthly_raw_pullback_3_5_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-01-30,80.73,56,4520.88,962372142.67,9623721.43,71.27,71.27,82.3446,82.42,85.5738,25,1,80.73,0.0,0.0,0.0,90.42,2.0,2025-01-31,09:35:00,82.3446,5m trailing/technical stop
E5M-0183,MRVL,V3,MRVL_monthly_raw_pullback_3_3_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-02-14,106.51,71,7562.21,1614491413.95,16144914.14,99.52,99.52,107.5751,107.58,112.9006,25,1,106.51,0.0,0.0,0.0,75.62,1.0,2025-02-18,09:35:00,107.5751,5m trailing/technical stop
E5M-0184,ANET,V2,ANET_monthly_rsi_21_45,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,LOSS,2025-02-18,111.06,68,7552.08,1254876626.37,12548766.26,97.68,97.68,97.68,111.06,122.166,21,4,98.3,0.0,0.0,-11.49,-909.84,-12.05,2025-02-24,09:30:00,97.68,5m trailing/technical stop
E5M-0185,ANET,V2,ANET_monthly_rsi_21_45,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-02-26,96.38,75,7228.5,1283692339.76,12836923.4,89.35,89.35,97.3438,98.09,106.018,21,1,96.38,0.0,0.0,-0.0,72.28,1.0,2025-02-27,09:35:00,97.3438,5m trailing/technical stop
E5M-0186,AVGO,V2,AVGO_monthly_rsi_14_30,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-02-28,199.43,36,7179.48,5470311304.05,54703113.04,193.15,193.15,203.4186,204.06,219.373,21,1,199.43,0.0,0.0,-0.0,143.59,2.0,2025-03-03,09:35:00,203.4186,5m trailing/technical stop
E5M-0187,MRVL,V3,MRVL_monthly_raw_pullback_3_3_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-02-28,91.82,48,4407.36,1495204582.03,14952045.82,86.13,86.13,92.7382,92.88,97.3292,25,1,91.82,0.0,0.0,-0.0,44.07,1.0,2025-03-03,09:35:00,92.7382,5m trailing/technical stop
E5M-0188,LRCX,V3,LRCX_monthly_raw_pullback_3_5_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-03-04,76.44,96,7338.24,1063873098.3,10638730.98,74.08,74.08,77.2044,77.4,81.0264,25,1,76.44,0.0,0.0,0.0,73.38,1.0,2025-03-05,10:10:00,77.2044,5m trailing/technical stop
E5M-0189,MRVL,V3,MRVL_monthly_raw_pullback_3_3_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-03-04,88.33,50,4416.5,1529238143.03,15292381.43,83.24,83.24,89.2133,89.59,93.6298,25,1,88.33,0.0,0.0,0.0,44.16,1.0,2025-03-05,14:15:00,89.2133,5m trailing/technical stop
E5M-0190,AVGO,V2,AVGO_swing_rsi_7_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,LOSS,2025-03-05,191.58,38,7280.04,5436146462.76,54361464.63,180.48,180.48,180.48,191.58,201.159,10,1,191.58,0.0,0.0,0.0,-421.8,-5.79,2025-03-06,09:30:00,180.48,5m trailing/technical stop
E5M-0191,SHOP,V3,SHOP_swing_raw_pullback_8_7_4_10_none,raw_pullback_swing,raw_pullback_reversal,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-03-05,106.15,42,4458.3,1178413371.89,11784133.72,97.85,97.85,107.2115,107.29,110.396,10,1,106.15,0.0,0.0,0.0,44.58,1.0,2025-03-06,10:05:00,107.2115,5m trailing/technical stop
E5M-0192,SHOP,V3,SHOP_monthly_raw_pullback_8_7_6_21_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-03-05,106.15,25,2653.75,1178413371.89,11784133.72,97.85,97.85,107.2115,107.29,112.519,21,1,106.15,0.0,0.0,0.0,26.54,1.0,2025-03-06,10:05:00,107.2115,5m trailing/technical stop
E5M-0193,AVGO,V2,AVGO_swing_rsi_7_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-03-07,194.96,37,7213.52,6089304956.91,60893049.57,177.61,177.61,198.8592,199.98,204.708,10,3,190.09,0.0,0.0,-2.5,144.27,2.0,2025-03-12,09:40:00,198.8592,5m trailing/technical stop
E5M-0194,AVGO,V2,AVGO_monthly_rsi_14_30,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-03-07,194.96,22,4289.12,6089304956.91,60893049.57,177.61,177.61,198.8592,199.98,214.456,21,3,190.09,0.0,0.0,-2.5,85.78,2.0,2025-03-12,09:40:00,198.8592,5m trailing/technical stop
E5M-0195,SHOP,V3,SHOP_swing_raw_pullback_8_7_4_10_none,raw_pullback_swing,raw_pullback_reversal,swing,v31_from_v3:v3_raw_rebuild,CLOSED,WIN,2025-03-11,92.95,28,2602.6,1249836859.11,12498368.59,91.15,91.15,91.15,92.95,96.668,10,1,92.95,0.0,0.0,-0.0,104.1,4.0,2025-03-12,09:30:00,96.668,5m strategy target
E5M-0196,SHOP,V3,SHOP_monthly_raw_pullback_8_7_6_21_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,WIN,2025-03-11,92.95,17,1580.15,1249836859.11,12498368.59,91.15,91.15,97.5975,97.78,98.527,21,1,92.95,0.0,0.0,-0.0,94.81,6.0,2025-03-12,09:35:00,98.527,5m strategy target
E5M-0197,ANET,V2,ANET_swing_rsi_14_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-03-14,83.51,89,7432.39,1283787867.21,12837878.67,76.0,76.0,85.1802,85.27,87.6855,10,1,83.51,0.0,0.0,0.0,148.65,2.0,2025-03-17,09:35:00,85.1802,5m trailing/technical stop
E5M-0198,SHOP,V3,SHOP_swing_raw_pullback_8_7_4_10_none,raw_pullback_swing,raw_pullback_reversal,swing,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-03-19,101.54,73,7412.42,1001841768.98,10018417.69,89.1,89.1,102.5554,102.63,105.6016,10,1,101.54,0.0,0.0,0.0,74.12,1.0,2025-03-20,09:40:00,102.5554,5m trailing/technical stop
E5M-0199,SHOP,V3,SHOP_monthly_raw_pullback_8_7_6_21_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-03-19,101.54,44,4467.76,1001841768.98,10018417.69,89.1,89.1,102.5554,102.63,107.6324,21,1,101.54,0.0,0.0,0.0,44.68,1.0,2025-03-20,09:40:00,102.5554,5m trailing/technical stop
E5M-0200,AMD,V2,AMD_swing_breakout_20,v1_success_swing,v1_breakout,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-03-24,113.85,66,7514.1,3674398836.04,36743988.36,105.5186,105.5186,114.9885,115.8999,119.5425,10,2,114.81,0.0,0.0,0.84,75.14,1.0,2025-03-26,09:40:00,114.9885,5m trailing/technical stop
E5M-0201,LRCX,V3,LRCX_monthly_raw_pullback_3_5_6_25_none,raw_pullback_monthly,raw_pullback_reversal,monthly,v31_from_v3:v3_raw_rebuild,CLOSED,TRAILING_WIN,2025-03-31,72.7,104,7560.8,879824237.49,8798242.37,70.44,70.44,73.427,73.43,77.062,25,2,72.83,0.0,0.0,0.18,75.61,1.0,2025-04-02,12:00:00,73.427,5m trailing/technical stop
E5M-0202,AVGO,V2,AVGO_monthly_rsi_14_30,v1_success_monthly,v1_rsi_recovery,monthly,v31_from_v2:v2_from_v1_success,CLOSED,LOSS,2025-04-02,172.09,44,7571.96,6418435473.13,64184354.73,160.62,160.62,160.62,172.09,189.299,21,1,172.09,0.0,0.0,-0.0,-504.68,-6.67,2025-04-03,09:30:00,160.62,5m trailing/technical stop
E5M-0203,AVGO,V2,AVGO_swing_rsi_7_30,v1_success_swing,v1_rsi_recovery,swing,v31_from_v2:v2_from_v1_success,CLOSED,TRAILING_WIN,2025-04-08,156.03,47,7333.41,6231059396.66,62310593.97,138.1,138.1,160.7109,160.9499,163.8315,10,1,156.03,0.0,0.0,-0.0,220.0,3.0,2025-04-09,09:35:00,160.7109,5m trailing/technical stop
