avg_loss,avg_return,avg_win,behavior,drop_pct,entry_rule,hold_days,initial_stop_pct,lookback,losses,ma_period,market_filter,max_drawdown,max_extension20,median_return,month_concentration,passes_quality,profit_factor,quality_score,rsi_cross_above,rsi_period,stop_model,strategy_id,target_pct,ticker,timeframe,total_return,trades,volume_filter,win_rate,wins,worst_return
-6.56127917209589,0.9544108322474905,2.8333333333333357,raw_breakout_swing,,raw_breakout,5,99,20,3,,none,-8.870000900267538,25,2.0000000000000018,20.58823529411765,True,1.7273054592056172,38.33,,,atr_support,SHOP_swing_raw_breakout_20_4_5_25_none,4,SHOP,swing,13.90135212480299,15,1.0,80.0,12,-7.372180599041622
-6.56127917209589,0.9572601552320225,2.6923076923076943,raw_breakout_swing,,raw_breakout,5,99,20,3,,none,-8.870000900267538,40,2.0000000000000018,20.0,True,1.7781085609469587,39.47,,,atr_support,SHOP_swing_raw_breakout_20_4_5_40_none,4,SHOP,swing,15.040365646051,16,1.0,81.25,13,-7.372180599041622
-6.56127917209589,0.9572601552320225,2.6923076923076943,raw_breakout_swing,,raw_breakout,5,99,20,3,,none,-8.870000900267538,100,2.0000000000000018,20.0,True,1.7781085609469587,39.47,,,atr_support,SHOP_swing_raw_breakout_20_4_5_100_none,4,SHOP,swing,15.040365646051,16,1.0,81.25,13,-7.372180599041622
-6.56127917209589,0.9544108322474905,2.8333333333333357,raw_breakout_swing,,raw_breakout,8,99,20,3,,none,-8.870000900267538,25,2.0000000000000018,20.58823529411765,True,1.7273054592056172,38.33,,,atr_support,SHOP_swing_raw_breakout_20_4_8_25_none,4,SHOP,swing,13.90135212480299,15,1.0,80.0,12,-7.372180599041622
-6.56127917209589,0.9572601552320225,2.6923076923076943,raw_breakout_swing,,raw_breakout,8,99,20,3,,none,-8.870000900267538,40,2.0000000000000018,20.0,True,1.7781085609469587,39.47,,,atr_support,SHOP_swing_raw_breakout_20_4_8_40_none,4,SHOP,swing,15.040365646051,16,1.0,81.25,13,-7.372180599041622
-6.56127917209589,0.9572601552320225,2.6923076923076943,raw_breakout_swing,,raw_breakout,8,99,20,3,,none,-8.870000900267538,100,2.0000000000000018,20.0,True,1.7781085609469587,39.47,,,atr_support,SHOP_swing_raw_breakout_20_4_8_100_none,4,SHOP,swing,15.040365646051,16,1.0,81.25,13,-7.372180599041622
-6.56127917209589,0.9544108322474905,2.8333333333333357,raw_breakout_swing,,raw_breakout,10,99,20,3,,none,-8.870000900267538,25,2.0000000000000018,20.58823529411765,True,1.7273054592056172,38.33,,,atr_support,SHOP_swing_raw_breakout_20_4_10_25_none,4,SHOP,swing,13.90135212480299,15,1.0,80.0,12,-7.372180599041622
-6.56127917209589,0.9572601552320225,2.6923076923076943,raw_breakout_swing,,raw_breakout,10,99,20,3,,none,-8.870000900267538,40,2.0000000000000018,20.0,True,1.7781085609469587,39.47,,,atr_support,SHOP_swing_raw_breakout_20_4_10_40_none,4,SHOP,swing,15.040365646051,16,1.0,81.25,13,-7.372180599041622
-6.56127917209589,0.9572601552320225,2.6923076923076943,raw_breakout_swing,,raw_breakout,10,99,20,3,,none,-8.870000900267538,100,2.0000000000000018,20.0,True,1.7781085609469587,39.47,,,atr_support,SHOP_swing_raw_breakout_20_4_10_100_none,4,SHOP,swing,15.040365646051,16,1.0,81.25,13,-7.372180599041622
-6.56127917209589,0.35968020697602915,2.666666666666669,raw_breakout_swing,,raw_breakout,13,99,20,3,,none,-8.870000900267538,25,1.5000000000000013,25.0,False,1.2192744417922003,27.06,,,atr_support,SHOP_swing_raw_breakout_20_4_13_25_none,4,SHOP,swing,3.2528823663602546,12,1.0,75.0,9,-7.372180599041622
